0.603	0.25 0.28 0.65	 0.544237 0.0106745  0.624925	0.000157663  -0.0001739   0.0435477
0.604	0.25 0.28 0.65	 0.544202 0.0107072  0.624934	 0.000160756 -0.000169754    0.0436683
0.605	0.25 0.28 0.65	 0.544166 0.0107455   0.62494	0.000163379 -0.00017415   0.0437755
0.606	0.25 0.28 0.65	0.544132 0.010775 0.624948	 0.000164073 -0.000172427    0.0438931
0.607	0.25 0.28 0.65	   0.5441 0.0108139   0.62495	 0.000166716 -0.000179565    0.0439995
0.608	0.25 0.28 0.65	 0.544066 0.0108464  0.624954	 0.000166042 -0.000187335    0.0441144
0.609	0.25 0.28 0.65	 0.544031 0.0108816  0.624958	0.000170048 -0.00019393   0.0442215
0.61	0.25 0.28 0.65	 0.543996 0.0109188  0.624962	 0.000173453 -0.000199806    0.0443267
0.611	0.25 0.28 0.65	 0.543961 0.0109517  0.624968	 0.000175511 -0.000200205    0.0444431
0.612	0.25 0.28 0.65	 0.543925 0.0109857  0.624976	 0.000176152 -0.000201459    0.0445567
0.613	0.25 0.28 0.65	  0.54389 0.0110224   0.62498	 0.000178529 -0.000206557    0.0446671
0.614	0.25 0.28 0.65	0.543856 0.011059 0.624988	 0.000180654 -0.000204756    0.0447812
0.615	0.25 0.28 0.65	 0.543823 0.0110963  0.624992	 0.000178763 -0.000212652    0.0448825
0.616	0.25 0.28 0.65	 0.543788 0.0111325  0.624995	0.000177824 -0.00022067   0.0449984
0.617	0.25 0.28 0.65	 0.543753 0.0111709  0.624997	 0.000180781 -0.000226786    0.0451056
0.618	0.25 0.28 0.65	0.543717 0.011201 0.625004	 0.000185032 -0.000227897    0.0452237
0.619	0.25 0.28 0.65	 0.543681 0.0112354   0.62501	 0.000184344 -0.000232283    0.0453432
0.62	0.25 0.28 0.65	 0.543645 0.0112723  0.625019	0.000187002 -0.00022869    0.045454
0.621	0.25 0.28 0.65	 0.543607 0.0113094  0.625028	 0.000187745 -0.000224539    0.0455621
0.622	0.25 0.28 0.65	 0.543574 0.0113478  0.625032	 0.000187701 -0.000226239    0.0456723
0.623	0.25 0.28 0.65	  0.54354 0.0113836  0.625035	 0.000185884 -0.000233868    0.0457831
0.624	0.25 0.28 0.65	 0.543504 0.0114195  0.625042	 0.000188748 -0.000233005    0.0458929
0.625	0.25 0.28 0.65	 0.543467 0.0114551  0.625048	0.000188606 -0.00023346   0.0460036
0.626	0.25 0.28 0.65	  0.54343 0.0114884  0.625057	 0.000191811 -0.000227532    0.0461196
0.627	0.25 0.28 0.65	 0.543395 0.0115249  0.625064	 0.000191206 -0.000224666    0.0462307
0.628	0.25 0.28 0.65	 0.543358 0.0115596  0.625072	 0.000191123 -0.000221566    0.0463477
0.629	0.25 0.28 0.65	 0.543322 0.0115968  0.625078	 0.000193138 -0.000221124    0.0464615
0.63	0.25 0.28 0.65	 0.543288 0.0116362  0.625081	0.000193281 -0.00022408   0.0465662
0.631	0.25 0.28 0.65	 0.543252 0.0116728  0.625089	 0.000194718 -0.000222367    0.0466843
0.632	0.25 0.28 0.65	 0.543214 0.0117048  0.625094	 0.000193197 -0.000226021    0.0468037
0.633	0.25 0.28 0.65	 0.543177 0.0117444  0.625102	 0.000192695 -0.000222834    0.0469131
0.634	0.25 0.28 0.65	 0.54314 0.011779 0.625109	 0.000193695 -0.000221054    0.0470381
0.635	0.25 0.28 0.65	 0.543104 0.0118149  0.625117	 0.000191098 -0.000213216    0.0471624
0.636	0.25 0.28 0.65	 0.543067 0.0118493  0.625125	  0.00019349 -0.000209242     0.047279
0.637	0.25 0.28 0.65	  0.54303 0.0118881  0.625132	 0.000192002 -0.000207359     0.047395
0.638	0.25 0.28 0.65	 0.542995 0.0119278  0.625137	0.000193603 -0.00020973   0.0475078
0.639	0.25 0.28 0.65	 0.542961 0.0119625  0.625138	 0.000196017 -0.000216073    0.0476228
0.64	0.25 0.28 0.65	0.542923 0.011999 0.625145	 0.000196075 -0.000216686    0.0477357
0.641	0.25 0.28 0.65	 0.542885 0.0120326  0.625154	 0.000197217 -0.000210349    0.0478593
0.642	0.25 0.28 0.65	 0.542847 0.0120689  0.625164	 0.000197906 -0.000202639     0.047971
0.643	0.25 0.28 0.65	  0.54281 0.0121033  0.625172	 0.000201111 -0.000200248     0.048093
0.644	0.25 0.28 0.65	 0.542774 0.0121407  0.625174	 0.000205526 -0.000211544    0.0482083
0.645	0.25 0.28 0.65	 0.542738 0.0121795  0.625182	 0.000204333 -0.000207962    0.0483214
0.646	0.25 0.28 0.65	 0.542703 0.0122162  0.625182	 0.000207147 -0.000218221    0.0484389
0.647	0.25 0.28 0.65	 0.542666 0.0122527  0.625188	 0.000209516 -0.000220884    0.0485512
0.648	0.25 0.28 0.65	 0.542629 0.0122894  0.625198	 0.000212475 -0.000213893    0.0486684
0.649	0.25 0.28 0.65	 0.542589 0.0123243   0.62521	 0.000214957 -0.000207994    0.0487885
0.65	0.25 0.28 0.65	 0.542551 0.0123607  0.625217	 0.000217245 -0.000209603    0.0489095
0.651	0.25 0.28 0.65	 0.542515 0.0123972  0.625221	 0.000216308 -0.000215711    0.0490252
0.652	0.25 0.28 0.65	 0.542479 0.0124348  0.625226	 0.000218807 -0.000217965    0.0491436
0.653	0.25 0.28 0.65	 0.542443 0.0124704  0.625236	0.000219627   -0.000212   0.0492683
0.654	0.25 0.28 0.65	 0.542407 0.0125099   0.62524	 0.000220195 -0.000222171    0.0493732
0.655	0.25 0.28 0.65	 0.542369 0.0125476  0.625247	 0.000223283 -0.000223882    0.0494909
0.656	0.25 0.28 0.65	  0.54233 0.0125846  0.625261	 0.000223974 -0.000212002    0.0496066
0.657	0.25 0.28 0.65	 0.542293 0.0126235  0.625264	0.000225905 -0.00021645   0.0497107
0.658	0.25 0.28 0.65	 0.542256 0.0126577  0.625268	  0.00022256 -0.000223371    0.0498378
0.659	0.25 0.28 0.65	 0.542219 0.0126981  0.625276	 0.000224058 -0.000224027    0.0499501
0.66	0.25 0.28 0.65	 0.542184 0.0127375  0.625277	 0.000225076 -0.000234411    0.0500573
0.661	0.25 0.28 0.65	 0.542147 0.0127761  0.625287	 0.000227347 -0.000232746    0.0501779
0.662	0.25 0.28 0.65	 0.542109 0.0128126  0.625293	 0.000226131 -0.000234556    0.0502948
0.663	0.25 0.28 0.65	 0.542071 0.0128537  0.625303	 0.000226155 -0.000226353    0.0504037
0.664	0.25 0.28 0.65	 0.542033 0.0128908   0.62531	 0.000226995 -0.000229125    0.0505238
0.665	0.25 0.28 0.65	 0.541996 0.0129281  0.625312	 0.000224067 -0.000239569    0.0506457
0.666	0.25 0.28 0.65	 0.541959 0.0129665   0.62532	 0.000222787 -0.000238002    0.0507598
0.667	0.25 0.28 0.65	 0.541921 0.0130057  0.625325	 0.000225745 -0.000241748    0.0508795
0.668	0.25 0.28 0.65	0.541883 0.013046 0.625333	 0.000225799 -0.000240801    0.0509941
0.669	0.25 0.28 0.65	0.541846 0.013082  0.62534	  0.00022804 -0.000241178    0.0511116
0.67	0.25 0.28 0.65	 0.541807 0.0131234  0.625349	   0.0002269 -0.000238194     0.051226
0.671	0.25 0.28 0.65	0.541769  0.01316 0.625356	 0.000228631 -0.000239225    0.0513408
0.672	0.25 0.28 0.65	 0.541732 0.0131977   0.62536	 0.000229296 -0.000244888    0.0514568
0.673	0.25 0.28 0.65	 0.541693 0.0132356   0.62537	 0.000229678 -0.000241592    0.0515779
0.674	0.25 0.28 0.65	 0.541657 0.0132741  0.625372	 0.000233191 -0.000249982    0.0516915
0.675	0.25 0.28 0.65	  0.54162 0.0133127  0.625377	 0.000232768 -0.000256959    0.0518088
0.676	0.25 0.28 0.65	 0.541584 0.0133525  0.625384	 0.000235931 -0.000255582    0.0519226
0.677	0.25 0.28 0.65	 0.541547 0.0133917  0.625391	 0.000239224 -0.000257429    0.0520362
0.678	0.25 0.28 0.65	 0.541509 0.0134321  0.625397	 0.000242307 -0.000260435    0.0521509
0.679	0.25 0.28 0.65	 0.541473 0.0134672    0.6254	 0.000241137 -0.000270633    0.0522764
0.68	0.25 0.28 0.65	 0.541435 0.0135087  0.625403	 0.000243747 -0.000280541    0.0523875
0.681	0.25 0.28 0.65	 0.541399 0.0135465   0.62541	  0.00024593 -0.000280841    0.0525102
0.682	0.25 0.28 0.65	 0.541363 0.0135852  0.625416	 0.000249623 -0.000285024    0.0526334
0.683	0.25 0.28 0.65	 0.541326 0.0136263   0.62542	 0.00025393 -0.00029258   0.0527407
0.684	0.25 0.28 0.65	  0.54129 0.0136681  0.625429	  0.00025357 -0.000289889    0.0528584
0.685	0.25 0.28 0.65	 0.541253 0.0137046  0.625434	 0.000255816 -0.000295288     0.052983
0.686	0.25 0.28 0.65	 0.541217 0.0137414  0.625438	 0.000258644 -0.000297202    0.0530969
0.687	0.25 0.28 0.65	 0.541183 0.0137833   0.62544	 0.000262098 -0.000307385    0.0532127
0.688	0.25 0.28 0.65	 0.541146 0.0138249  0.625441	 0.000263466 -0.000322271    0.0533254
0.689	0.25 0.28 0.65	 0.541109 0.0138628  0.625448	 0.000266296 -0.000323571    0.0534379
0.69	0.25 0.28 0.65	 0.541073 0.0139016  0.625452	 0.000269543 -0.000331816    0.0535606
0.691	0.25 0.28 0.65	 0.541038 0.0139457  0.625459	 0.000267399 -0.000331486    0.0536654
0.692	0.25 0.28 0.65	 0.541002 0.0139854  0.625464	 0.000269771 -0.000334891    0.0537858
0.693	0.25 0.28 0.65	 0.540965 0.0140239  0.625471	 0.000267929 -0.000334834    0.0539077
0.694	0.25 0.28 0.65	0.540929 0.014065 0.625473	 0.000268811 -0.000346726    0.0540193
0.695	0.25 0.28 0.65	 0.540892 0.0141062  0.625482	 0.000269907 -0.000343441    0.0541345
0.696	0.25 0.28 0.65	 0.540859 0.0141454  0.625484	 0.000271091 -0.000348903    0.0542575
0.697	0.25 0.28 0.65	 0.540822 0.0141838  0.625491	 0.000269303 -0.000350354    0.0543839
0.698	0.25 0.28 0.65	0.540787 0.014227 0.625496	 0.000268356 -0.000352888    0.0545004
0.699	0.25 0.28 0.65	 0.540752 0.0142686  0.625503	  0.00026847 -0.000347495    0.0546212
0.7	0.25 0.28 0.65	 0.540714 0.0143079  0.625509	 0.000269396 -0.000347172    0.0547383
0.701	0.25 0.28 0.65	 0.540677 0.0143496  0.625514	 0.000270318 -0.000350474    0.0548545
0.702	0.25 0.28 0.65	 0.540642 0.0143889  0.625521	 0.000271803 -0.000349719    0.0549757
0.703	0.25 0.28 0.65	 0.540606 0.0144309  0.625525	 0.000271655 -0.000353401    0.0550865
0.704	0.25 0.28 0.65	 0.540571 0.0144714  0.625534	0.000267853 -0.00034612   0.0552075
0.705	0.25 0.28 0.65	 0.540533 0.0145143   0.62554	 0.000270411 -0.000345133    0.0553236
0.706	0.25 0.28 0.65	 0.540496 0.0145576  0.625546	 0.000270526 -0.000341641    0.0554307
0.707	0.25 0.28 0.65	 0.540459 0.0145965  0.625555	  0.00026843 -0.000335921    0.0555582
0.708	0.25 0.28 0.65	 0.540422 0.0146365  0.625558	 0.000270874 -0.000343582    0.0556781
0.709	0.25 0.28 0.65	 0.540384 0.0146777  0.625565	 0.000271824 -0.000343178    0.0557943
0.71	0.25 0.28 0.65	 0.540348 0.0147205  0.625568	 0.000273939 -0.000344347    0.0559118
0.711	0.25 0.28 0.65	 0.540312 0.0147612  0.625574	 0.000275587 -0.000342549    0.0560306
0.712	0.25 0.28 0.65	 0.540276 0.0148012  0.625579	 0.000274358 -0.000342185    0.0561577
0.713	0.25 0.28 0.65	 0.540237 0.0148432  0.625588	 0.000277696 -0.000333197    0.0562851
0.714	0.25 0.28 0.65	 0.540199 0.0148844  0.625594	 0.000281503 -0.000333712    0.0564071
0.715	0.25 0.28 0.65	 0.540161 0.0149231  0.625599	 0.000282605 -0.000337033    0.0565363
0.716	0.25 0.28 0.65	 0.540121 0.0149658  0.625605	 0.000285917 -0.000336714    0.0566594
0.717	0.25 0.28 0.65	 0.540086 0.0150021   0.62561	 0.000284581 -0.000334884    0.0567886
0.718	0.25 0.28 0.65	 0.540048 0.0150448  0.625618	 0.000287454 -0.000331225    0.0569065
0.719	0.25 0.28 0.65	 0.540009 0.0150863  0.625625	 0.000288794 -0.000329208    0.0570305
0.72	0.25 0.28 0.65	 0.539971 0.0151296  0.625629	 0.000288669 -0.000334336    0.0571509
0.721	0.25 0.28 0.65	 0.539932 0.0151686  0.625636	 0.000289508 -0.000331084    0.0572754
0.722	0.25 0.28 0.65	 0.539895 0.0152071  0.625642	 0.000292135 -0.000330045    0.0574085
0.723	0.25 0.28 0.65	 0.539856 0.0152471  0.625644	 0.000297001 -0.000336282    0.0575304
0.724	0.25 0.28 0.65	0.539816 0.015289 0.625652	 0.000300323 -0.000335941    0.0576534
0.725	0.25 0.28 0.65	 0.539777 0.0153352  0.625659	 0.000302837 -0.000336767    0.0577742
0.726	0.25 0.28 0.65	 0.539739 0.0153746  0.625666	 0.000303179 -0.000334406    0.0578991
0.727	0.25 0.28 0.65	 0.539701 0.0154187  0.625671	0.000304572 -0.00033675   0.0580277
0.728	0.25 0.28 0.65	 0.539662 0.0154569  0.625675	 0.000307967 -0.000339074    0.0581608
0.729	0.25 0.28 0.65	0.539621 0.015496 0.625684	 0.000309618 -0.000338962    0.0582893
0.73	0.25 0.28 0.65	 0.539582 0.0155394  0.625685	 0.000311492 -0.000355384    0.0584132
0.731	0.25 0.28 0.65	 0.539542 0.0155789  0.625692	 0.000313697 -0.000353273    0.0585353
0.732	0.25 0.28 0.65	 0.539505 0.0156214  0.625697	 0.000314538 -0.000356153    0.0586516
0.733	0.25 0.28 0.65	 0.539465 0.0156631  0.625701	 0.000316236 -0.000364935    0.0587778
0.734	0.25 0.28 0.65	 0.539424 0.0157049  0.625709	 0.000315852 -0.000362392    0.0589009
0.735	0.25 0.28 0.65	 0.539383 0.0157504  0.625715	 0.000317761 -0.000369034     0.059012
0.736	0.25 0.28 0.65	 0.539341 0.0157871  0.625723	 0.000316989 -0.000372575    0.0591469
0.737	0.25 0.28 0.65	   0.5393 0.0158273   0.62573	  0.00031935 -0.000373293    0.0592744
0.738	0.25 0.28 0.65	  0.53926 0.0158693  0.625738	 0.000319612 -0.000375177    0.0593884
0.739	0.25 0.28 0.65	 0.539219 0.0159127  0.625744	  0.00031794 -0.000379001    0.0595083
0.74	0.25 0.28 0.65	 0.539176 0.0159564  0.625756	0.000314937 -0.00037031   0.0596249
0.741	0.25 0.28 0.65	 0.539135 0.0159952  0.625762	 0.000315694 -0.000376025    0.0597531
0.742	0.25 0.28 0.65	 0.539092 0.0160413  0.625769	 0.000315927 -0.000379244    0.0598721
0.743	0.25 0.28 0.65	  0.53905 0.0160837   0.62578	0.000316099 -0.00037326   0.0599891
0.744	0.25 0.28 0.65	0.539008 0.016124 0.625788	 0.000312821 -0.000375356    0.0601154
0.745	0.25 0.28 0.65	 0.538966 0.0161692  0.625799	0.000310137 -0.00036883   0.0602362
0.746	0.25 0.28 0.65	 0.538925 0.0162142  0.625807	 0.000308468 -0.000368501    0.0603459
0.747	0.25 0.28 0.65	 0.538882 0.0162552  0.625812	 0.000306709 -0.000375966    0.0604732
0.748	0.25 0.28 0.65	  0.53884 0.0162988  0.625821	 0.000308022 -0.000375827    0.0605903
0.749	0.25 0.28 0.65	 0.538799 0.0163415  0.625828	 0.000308619 -0.000380844    0.0607054
0.75	0.25 0.28 0.65	 0.538755 0.0163837  0.625841	 0.000307508 -0.000371521    0.0608292
0.751	0.25 0.28 0.65	 0.538713 0.0164258  0.625853	 0.000309327 -0.000364196    0.0609545
0.752	0.25 0.28 0.65	 0.538671 0.0164717  0.625859	    0.000309 -0.000370908     0.061067
0.753	0.25 0.28 0.65	 0.538629 0.0165129  0.625868	 0.000309559 -0.000366241    0.0611902
0.754	0.25 0.28 0.65	 0.538587 0.0165552  0.625878	0.000309078 -0.00036074    0.061316
0.755	0.25 0.28 0.65	 0.538544 0.0165981   0.62589	 0.000313734 -0.000355005    0.0614349
0.756	0.25 0.28 0.65	 0.538501 0.0166384  0.625898	 0.000313912 -0.000354762    0.0615654
0.757	0.25 0.28 0.65	 0.538459 0.0166847   0.62591	 0.000318086 -0.000348888    0.0616863
0.758	0.25 0.28 0.65	 0.538417 0.0167272  0.625918	 0.000321916 -0.000349179    0.0618062
0.759	0.25 0.28 0.65	 0.538375 0.0167679  0.625927	 0.000322908 -0.000345013     0.061938
0.76	0.25 0.28 0.65	 0.538334 0.0168098  0.625935	 0.000323351 -0.000342557    0.0620675
0.761	0.25 0.28 0.65	  0.53829 0.0168495  0.625949	 0.000327806 -0.000329338    0.0621919
0.762	0.25 0.28 0.65	 0.538248 0.0168933  0.625959	 0.00033179 -0.00032467   0.0623129
0.763	0.25 0.28 0.65	 0.538206 0.0169353  0.625969	 0.000335159 -0.000321865    0.0624366
0.764	0.25 0.28 0.65	 0.538165 0.0169762   0.62598	 0.000340299 -0.000315079    0.0625582
0.765	0.25 0.28 0.65	 0.538123 0.0170215   0.62599	 0.000339045 -0.000309335    0.0626818
0.766	0.25 0.28 0.65	 0.538079 0.0170663  0.626001	  0.00034254 -0.000300206    0.0628048
0.767	0.25 0.28 0.65	 0.538037 0.0171065  0.626011	 0.000347379 -0.000292349    0.0629254
0.768	0.25 0.28 0.65	 0.537994 0.0171467  0.626024	 0.000349065 -0.000281723    0.0630582
0.769	0.25 0.28 0.65	 0.537951 0.0171851  0.626034	 0.000351193 -0.000276962    0.0631949
0.77	0.25 0.28 0.65	 0.537909 0.0172279  0.626047	 0.000350975 -0.000267663     0.063316
0.771	0.25 0.28 0.65	 0.537866 0.0172721  0.626058	 0.000352436 -0.000259989    0.0634458
0.772	0.25 0.28 0.65	 0.537824 0.0173161  0.626069	 0.000351235 -0.000245417    0.0635702
0.773	0.25 0.28 0.65	 0.53778 0.017359 0.626083	 0.000351203 -0.000229072    0.0636945
0.774	0.25 0.28 0.65	 0.537737 0.0174005  0.626095	 0.000352469 -0.000222801    0.0638255
0.775	0.25 0.28 0.65	 0.537694 0.0174437  0.626107	 0.000353448 -0.000213046    0.0639518
0.776	0.25 0.28 0.65	 0.537649 0.0174849   0.62612	 0.000355692 -0.000202848    0.0640739
0.777	0.25 0.28 0.65	 0.537607 0.0175279  0.626129	 0.000356137 -0.000197483    0.0641983
0.778	0.25 0.28 0.65	 0.537564 0.0175711  0.626144	 0.000352438 -0.000181627    0.0643194
0.779	0.25 0.28 0.65	  0.53752 0.0176149  0.626156	 0.000350262 -0.000171047    0.0644396
0.78	0.25 0.28 0.65	 0.537476 0.0176568   0.62617	 0.000349054 -0.000155697    0.0645654
0.781	0.25 0.28 0.65	 0.537433 0.0176986   0.62618	 0.000351162 -0.000151061    0.0646942
0.782	0.25 0.28 0.65	 0.53739 0.017739  0.62619	 0.000354726 -0.000151202    0.0648172
0.783	0.25 0.28 0.65	 0.537348 0.0177812  0.626202	 0.000355953 -0.000139038    0.0649463
0.784	0.25 0.28 0.65	 0.537304 0.0178276  0.626215	 0.000354457 -0.000131514    0.0650679
0.785	0.25 0.28 0.65	  0.53726 0.0178713  0.626228	 0.000353573 -0.000119828    0.0651863
0.786	0.25 0.28 0.65	 0.537215 0.0179134  0.626243	 0.000355099 -0.000105606    0.0653196
0.787	0.25 0.28 0.65	 0.537174 0.0179566   0.62625	 0.000357447 -0.000108978    0.0654497
0.788	0.25 0.28 0.65	  0.53713 0.0179998  0.626262	  0.00035732 -0.000104508     0.065576
0.789	0.25 0.28 0.65	0.537088 0.018044 0.626271	  0.00035724 -0.000102497    0.0657052
0.79	0.25 0.28 0.65	0.537046 0.018088 0.626283	  0.00035821 -9.32461e-05    0.0658323
0.791	0.25 0.28 0.65	 0.537002 0.0181316  0.626295	 0.000354902 -8.70432e-05    0.0659529
0.792	0.25 0.28 0.65	 0.536959 0.0181766  0.626303	 0.000357983 -8.64835e-05    0.0660784
0.793	0.25 0.28 0.65	 0.536916 0.0182194  0.626317	 0.000358306 -7.37834e-05    0.0662065
0.794	0.25 0.28 0.65	 0.536875 0.0182621  0.626325	 0.000359785 -7.65363e-05     0.066329
0.795	0.25 0.28 0.65	 0.536832 0.0183064  0.626339	 0.000359587 -6.23489e-05    0.0664584
0.796	0.25 0.28 0.65	  0.53679 0.0183518   0.62635	 0.000356385 -5.65393e-05    0.0665817
0.797	0.25 0.28 0.65	 0.536747 0.0183941  0.626359	 0.000358641 -5.51343e-05    0.0667097
0.798	0.25 0.28 0.65	 0.536705 0.0184392  0.626371	  0.00035975 -4.60385e-05    0.0668284
0.799	0.25 0.28 0.65	  0.53666 0.0184825  0.626383	 0.000360236 -3.91506e-05    0.0669616
0.8	0.25 0.28 0.65	 0.536619 0.0185272  0.626394	 0.000361155 -3.34501e-05     0.067085
0.801	0.25 0.28 0.65	 0.536575 0.0185738  0.626406	 0.000361035 -2.75428e-05       0.0672
0.802	0.25 0.28 0.65	 0.536534 0.0186145  0.626415	  0.00036186 -2.50312e-05    0.0673375
0.803	0.25 0.28 0.65	 0.536491 0.0186589  0.626426	 0.000360194 -1.83434e-05    0.0674571
0.804	0.25 0.28 0.65	 0.536448 0.0187046  0.626438	 0.000361496 -7.19711e-06    0.0675799
0.805	0.25 0.28 0.65	 0.536404 0.0187471  0.626452	 0.00036123 1.14116e-06   0.0677123
0.806	0.25 0.28 0.65	  0.53636 0.0187905  0.626461	0.000361568 1.69531e-06   0.0678319
0.807	0.25 0.28 0.65	 0.536316 0.0188332  0.626476	0.000362807 1.60087e-05   0.0679569
0.808	0.25 0.28 0.65	 0.536273 0.0188798  0.626485	0.000361647 1.55785e-05   0.0680731
0.809	0.25 0.28 0.65	  0.53623 0.0189239  0.626498	0.000360703 2.30438e-05   0.0681949
0.81	0.25 0.28 0.65	0.536185  0.01897 0.626512	0.000364633 3.51116e-05    0.068309
0.811	0.25 0.28 0.65	  0.53614 0.0190158   0.62652	0.000364651 3.66633e-05   0.0684276
0.812	0.25 0.28 0.65	 0.536099 0.0190588  0.626528	0.000365443 3.92805e-05   0.0685504
0.813	0.25 0.28 0.65	 0.536054 0.0191016  0.626542	0.000366373  4.9533e-05   0.0686698
0.814	0.25 0.28 0.65	 0.536011 0.0191473   0.62655	0.000369926 4.78753e-05   0.0687914
0.815	0.25 0.28 0.65	 0.535966 0.0191905  0.626563	0.000373241 5.72634e-05   0.0689138
0.816	0.25 0.28 0.65	 0.535922 0.0192337  0.626575	0.000376791 6.56691e-05   0.0690318
0.817	0.25 0.28 0.65	 0.535879 0.0192762  0.626585	0.000376626  7.0199e-05     0.06916
0.818	0.25 0.28 0.65	 0.535835 0.0193205  0.626596	0.000378178 7.40307e-05   0.0692824
0.819	0.25 0.28 0.65	 0.535791 0.0193641  0.626606	0.000382406 7.94842e-05    0.069405
0.82	0.25 0.28 0.65	 0.535748 0.0194094  0.626615	0.000388152 7.98228e-05   0.0695271
0.821	0.25 0.28 0.65	0.535705 0.019455 0.626623	0.000390075 7.85759e-05   0.0696482
0.822	0.25 0.28 0.65	0.535661 0.019498 0.626634	0.000396134 8.71606e-05   0.0697691
0.823	0.25 0.28 0.65	 0.535616 0.0195423  0.626644	0.000397851 8.87034e-05   0.0698938
0.824	0.25 0.28 0.65	 0.535573 0.0195883  0.626653	 0.00040289 8.98427e-05   0.0700105
0.825	0.25 0.28 0.65	  0.53553 0.0196319  0.626661	0.000403599 9.24962e-05   0.0701262
0.826	0.25 0.28 0.65	 0.535486 0.0196761  0.626669	0.000406882 9.08386e-05    0.070253
0.827	0.25 0.28 0.65	 0.535443 0.0197185  0.626677	0.000412674 9.13033e-05   0.0703739
0.828	0.25 0.28 0.65	 0.535399 0.0197643  0.626688	 0.00041441 9.49142e-05   0.0704913
0.829	0.25 0.28 0.65	 0.535355 0.0198121  0.626697	0.000417644 9.88646e-05   0.0706104
0.83	0.25 0.28 0.65	 0.535309 0.0198567  0.626707	0.000420962 0.000103703   0.0707315
0.831	0.25 0.28 0.65	0.535265 0.019902 0.626716	0.000420477 0.000106211   0.0708547
0.832	0.25 0.28 0.65	 0.535221 0.0199467  0.626725	0.000423018 0.000107083   0.0709799
0.833	0.25 0.28 0.65	 0.535177 0.0199925  0.626733	0.000423107 0.000104517   0.0711017
0.834	0.25 0.28 0.65	 0.535132 0.0200404  0.626744	0.000419579 0.000110126   0.0712227
0.835	0.25 0.28 0.65	0.535088 0.020086 0.626753	0.000420059 0.000112848   0.0713521
0.836	0.25 0.28 0.65	 0.535041 0.0201293  0.626764	0.000419224 0.000117717   0.0714841
0.837	0.25 0.28 0.65	 0.534996 0.0201773  0.626773	0.000418374 0.000120752   0.0716011
0.838	0.25 0.28 0.65	  0.53495 0.0202233  0.626783	0.000416523 0.000121148   0.0717292
0.839	0.25 0.28 0.65	 0.534904 0.0202689  0.626793	0.000417224 0.000122452   0.0718468
0.84	0.25 0.28 0.65	  0.53486 0.0203147    0.6268	0.000412499 0.000119384   0.0719697
0.841	0.25 0.28 0.65	 0.534814 0.0203635  0.626814	0.000411371 0.000131166    0.072087
0.842	0.25 0.28 0.65	 0.534767 0.0204093  0.626821	 0.00040794 0.000130634   0.0722024
0.843	0.25 0.28 0.65	 0.534722 0.0204548  0.626828	0.000405066 0.000129233   0.0723257
0.844	0.25 0.28 0.65	 0.534676 0.0204991  0.626837	0.000404517 0.000125103   0.0724488
0.845	0.25 0.28 0.65	 0.534631 0.0205449  0.626843	  0.0004065 0.000119333   0.0725682
0.846	0.25 0.28 0.65	 0.534585 0.0205862  0.626853	0.000406709  0.00012385   0.0726999
0.847	0.25 0.28 0.65	 0.534538 0.0206353  0.626862	0.000407687 0.000121004   0.0728172
0.848	0.25 0.28 0.65	  0.53449 0.0206829  0.626874	0.000407502 0.000130281   0.0729356
0.849	0.25 0.28 0.65	 0.534444 0.0207277  0.626882	0.000408007 0.000130014   0.0730636
0.85	0.25 0.28 0.65	0.534398 0.020772  0.62689	0.000413323  0.00012882   0.0731915
0.851	0.25 0.28 0.65	 0.534351 0.0208164  0.626899	0.000415322 0.000129008   0.0733196
0.852	0.25 0.28 0.65	0.534305 0.020864 0.626905	0.000416635 0.000120563   0.0734469
0.853	0.25 0.28 0.65	0.534258 0.020908 0.626918	0.000420906 0.000128219   0.0735776
0.854	0.25 0.28 0.65	 0.534212 0.0209542  0.626927	 0.00042204 0.000131615   0.0736985
0.855	0.25 0.28 0.65	0.534166 0.020999 0.626932	0.000426614 0.000121709   0.0738261
0.856	0.25 0.28 0.65	 0.534121 0.0210437  0.626942	0.000434116 0.000127882   0.0739469
0.857	0.25 0.28 0.65	0.534076 0.021091 0.626951	0.000435921 0.000128349   0.0740526
0.858	0.25 0.28 0.65	  0.53403 0.0211368  0.626963	0.000439997 0.000137282   0.0741754
0.859	0.25 0.28 0.65	 0.533982 0.0211826  0.626978	0.000442067 0.000147333    0.074292
0.86	0.25 0.28 0.65	 0.533936 0.0212293  0.626983	0.000448385 0.000141131    0.074406
0.861	0.25 0.28 0.65	 0.533888 0.0212753  0.626996	0.000452538  0.00014995    0.074529
0.862	0.25 0.28 0.65	 0.533844 0.0213211  0.627003	0.000457323 0.000147492   0.0746483
0.863	0.25 0.28 0.65	 0.533797 0.0213629  0.627012	0.000461471  0.00014631   0.0747777
0.864	0.25 0.28 0.65	 0.533753 0.0214104  0.627021	0.000464408 0.000150688    0.074901
0.865	0.25 0.28 0.65	 0.533707 0.0214584  0.627032	0.000467841 0.000156201   0.0750157
0.866	0.25 0.28 0.65	 0.533659 0.0215044  0.627042	0.000471112 0.000157817   0.0751428
0.867	0.25 0.28 0.65	 0.533614 0.0215471  0.627052	0.000471559 0.000160275   0.0752753
0.868	0.25 0.28 0.65	 0.533567 0.0215928  0.627061	0.000478492 0.000162629   0.0753981
